CUST_ID,BALANCE_FREQUENCY,PURCHASES,PAYMENTS,CREDIT_LIMIT,CASH_ADVANCE
C17316,0.909091,335.0,661.587172,1000.0,0.0
C17317,0.777778,2783.03,2924.377302,2000.0,0.0
C17318,1.0,283.02,213.493415,1000.0,0.0
C17319,1.0,218.76,199.280071,5000.0,0.0
C17320,1.0,4258.57,2660.323704,5000.0,0.0
C17321,0.272727,384.0,568.982664,1500.0,0.0
C17322,0.272727,0.0,7842.362894,3000.0,2966.464163
C17323,1.0,88.89,167.408848,1500.0,0.0
C17324,1.0,0.0,241.173093,700.0,57.112427
C17325,1.0,0.0,302.484224,9000.0,2750.442399
C17326,1.0,0.0,6038.594309,10000.0,3010.940233
C17327,1.0,1410.35,1202.218177,2500.0,0.0
C17328,0.545455,0.0,46.268562,500.0,18.751913
C17329,0.8,772.8,850.9555,1200.0,0.0
C17330,0.818182,1175.88,1410.334754,2000.0,0.0
C17331,1.0,604.52,611.086937,1400.0,0.0
C17332,0.545455,248.1,111.212325,1200.0,0.0
C17334,1.0,55.0,190.74504,1500.0,0.0
C17335,0.818182,109.16,125.832337,4000.0,0.0
C17336,0.636364,141.12,94.386204,5000.0,0.0
C17337,1.0,533.73,1403.721157,1500.0,606.668879
C17338,1.0,0.0,299.568227,1700.0,369.262743
C17339,1.0,865.07,1255.249234,5000.0,0.0
C17340,0.272727,133.35,936.840542,2500.0,0.0
C17341,0.363636,81.12,157.006258,4000.0,0.0
C17342,0.818182,234.48,109.281131,2500.0,0.0
C17343,1.0,1986.7,2186.981284,700.0,0.0
C17344,1.0,2159.68,2161.393568,3000.0,0.0
C17345,1.0,169.56,181.438267,2500.0,0.0
C17346,1.0,4266.25,3822.475208,4000.0,0.0
C17347,0.272727,458.0,641.866089,3000.0,0.0
C17348,1.0,2371.92,1741.315136,2000.0,0.0
C17349,1.0,64.12,422.115624,2000.0,0.0
C17350,1.0,0.0,1593.23412,7000.0,7529.012056
C17351,1.0,211.05,3615.055541,3000.0,4014.66362
C17352,0.909091,265.18,292.523356,1500.0,1216.25491
C17353,1.0,588.0,611.475897,2500.0,0.0
C17354,0.454545,0.0,546.738575,1000.0,892.182389
C17355,1.0,100.0,575.557594,2000.0,2031.677435
C17356,1.0,505.79,1210.835102,5000.0,1601.520906
C17357,0.7,779.35,812.070417,1200.0,0.0
C17358,0.272727,339.69,76.455028,1200.0,0.0
C17359,0.727273,0.0,3406.081412,2000.0,5018.474514
C17360,0.636364,89.75,132.580643,4000.0,0.0
C17361,0.888889,190.0,119.940752,1200.0,108.768879
C17362,1.0,264.0,235.996925,5000.0,0.0
C17363,1.0,0.0,1490.988443,1200.0,1297.518366
C17364,1.0,0.0,226.212069,2500.0,266.561781
C17365,1.0,540.0,245.492892,4000.0,0.0
C17366,0.545455,1290.24,963.846752,6000.0,0.0
C17367,1.0,235.4,831.048408,1800.0,615.789083
C17368,0.909091,1167.39,470.516409,2500.0,200.106907
C17369,1.0,3726.65,5125.340024,3000.0,0.0
C17370,0.4,285.39,305.985621,1500.0,0.0
C17371,1.0,356.15,349.838628,1600.0,0.0
C17372,1.0,465.6,949.278907,4500.0,2406.661489
C17373,1.0,230.1,415.795291,1500.0,0.0
C17374,1.0,125.0,340.888872,1000.0,0.0
C17376,1.0,0.0,729.695998,1700.0,352.784134
C17377,1.0,4572.32,6555.062784,4000.0,2935.973895
C17378,1.0,133.0,153.124928,1500.0,0.0
C17379,1.0,2566.91,2649.088349,5000.0,0.0
C17380,0.909091,150.0,228.715923,450.0,0.0
C17381,0.0,269.28,208.949793,1500.0,0.0
C17382,1.0,1405.22,470.831678,10500.0,0.0
C17383,1.0,586.77,1472.730273,3400.0,1726.922555
C17384,1.0,55.5,1041.914403,3500.0,0.0
C17385,1.0,991.48,959.26132,1400.0,208.802882
C17386,0.636364,78.19,63.770059,5000.0,0.0
C17387,1.0,0.0,493.854051,1900.0,708.972588
C17388,1.0,0.0,710.063755,3000.0,1695.629234
C17389,1.0,335.62,762.737851,1000.0,0.0
C17390,1.0,2734.77,8122.574527,9500.0,4303.863961
C17391,1.0,457.68,157.893758,4000.0,0.0
C17392,0.5,0.0,2763.958077,1200.0,2200.173071
C17393,1.0,0.0,4869.842863,4000.0,3800.293424
C17394,1.0,503.41,1108.862245,1000.0,445.031842
C17395,1.0,0.0,4229.128226,3000.0,4353.620039
C17396,0.636364,659.72,1070.775031,4000.0,0.0
C17397,1.0,0.0,6925.733929,6500.0,4464.940638
C17398,0.545455,0.0,359.36061,1000.0,869.489056
C17399,1.0,120.0,870.661235,6500.0,1085.441874
C17400,1.0,1180.68,948.216919,1500.0,0.0
C17401,1.0,440.0,445.575139,1000.0,0.0
C17402,0.545455,220.0,427.409497,3000.0,0.0
C17403,1.0,658.87,758.215724,2000.0,0.0
C17404,1.0,1370.19,1391.682252,2500.0,0.0
C17405,1.0,0.0,1035.62732,1500.0,762.301096
C17406,1.0,0.0,573.083099,2000.0,513.751922
C17407,1.0,447.81,458.534768,8500.0,5515.157108
C17408,1.0,105.0,239.928287,700.0,391.351946
C17409,1.0,680.0,1261.970352,2500.0,0.0
C17410,1.0,154.38,1909.161919,4000.0,37.197366
C17411,1.0,1013.5,654.473825,2000.0,1243.093189
C17412,1.0,498.99,685.344851,3000.0,1353.14431
C17413,1.0,0.0,514.651337,2000.0,272.520678
C17414,1.0,0.0,1083.891126,6000.0,5807.528817
C17415,0.909091,554.7,579.784969,1000.0,0.0
C17416,1.0,295.0,428.640942,1200.0,0.0
C17417,1.0,1456.07,6933.817424,10500.0,5425.912807
C17418,1.0,1477.42,2860.74586,2500.0,1434.563127
C17419,1.0,633.71,255.469805,4000.0,0.0
C17420,1.0,0.0,1305.706821,6500.0,663.355012
C17421,1.0,500.09,521.673011,3000.0,0.0
C17422,1.0,0.0,536.361045,1500.0,236.725014
C17423,1.0,0.0,300.826793,1200.0,1030.19301
C17424,1.0,2123.43,2812.54066,7500.0,424.95317
C17425,1.0,1814.65,1281.171589,3000.0,1825.212313
C17426,1.0,0.0,4608.621771,5500.0,5558.961557
C17427,1.0,1365.5,1340.02971,5000.0,0.0
C17428,1.0,56.42,429.961027,800.0,419.348768
C17429,1.0,1149.92,2171.419976,6500.0,5157.157638
C17430,1.0,907.99,1223.617997,1120.0,339.493008
C17431,0.888889,0.0,3537.546355,6000.0,4750.570325
C17432,0.636364,385.4,416.407817,2500.0,0.0
C17433,1.0,0.0,274.760566,1200.0,857.622301
C17434,1.0,109.0,456.810152,8000.0,317.452807
C17435,1.0,0.0,323.486669,1200.0,239.097147
C17436,1.0,500.0,510.340741,1200.0,182.955711
C17437,0.818182,1800.0,2021.257541,5000.0,0.0
C17438,1.0,30.0,264.032163,1200.0,39.323999
C17439,0.909091,329.25,2406.97813,1000.0,1153.945828
C17440,1.0,1791.11,1409.686401,5500.0,3091.496553
C17441,1.0,550.93,579.825344,4000.0,0.0
C17442,1.0,0.0,253.408681,2500.0,166.250847
C17443,0.636364,187.25,296.967289,3000.0,0.0
C17444,1.0,1169.73,877.026023,1500.0,0.0
C17445,0.9,0.0,218.664436,500.0,555.036998
C17446,0.6,1610.06,274.724354,3500.0,0.0
C17448,0.181818,2767.85,1322.585206,3000.0,0.0
C17449,0.181818,81.78,896.300688,4000.0,0.0
C17450,1.0,1750.66,25203.91336,8500.0,26268.69989
C17451,0.545455,481.01,139.715889,1200.0,461.403602
C17452,1.0,0.0,1169.235129,5000.0,1221.85443
C17453,0.0,226.07,0.0,2500.0,0.0
C17454,1.0,0.0,571.934258,3000.0,1480.171443
C17455,1.0,272.93,764.791793,2500.0,1120.44963
C17456,0.454545,324.17,354.506682,1500.0,0.0
C17457,0.363636,124.03,309.366769,1000.0,0.0
C17458,1.0,373.77,381.479704,7000.0,0.0
C17459,0.666667,2522.03,1898.185428,9000.0,0.0
C17460,1.0,108.0,98.195732,1000.0,0.0
C17461,1.0,2241.87,2578.745567,2500.0,0.0
C17462,1.0,1007.4,506.930593,2000.0,0.0
C17463,0.545455,653.95,1327.025412,2500.0,0.0
C17464,0.454545,350.0,421.815239,3000.0,0.0
C17465,0.636364,2460.0,3601.545344,2500.0,0.0
C17466,1.0,3262.5,2683.090485,4500.0,0.0
C17467,1.0,906.81,1590.918593,1000.0,730.50642
C17468,0.909091,636.84,443.001353,3000.0,2224.941246
C17469,0.833333,2968.2,3035.412729,9000.0,7709.347455
C17470,1.0,0.0,1132.985402,1500.0,18.240626
C17471,0.454545,398.57,821.069037,2500.0,0.0
C17472,1.0,0.0,1573.751794,6500.0,2045.731359
C17473,1.0,11577.0,12148.50351,5500.0,875.58307
C17474,1.0,1002.4,173.632529,2000.0,196.076296
C17476,0.636364,859.03,8655.727728,9000.0,1360.869614
C17477,1.0,0.0,364.636263,2500.0,639.271966
C17478,1.0,518.88,670.361848,600.0,0.0
C17479,1.0,1247.43,1314.358147,1000.0,0.0
C17480,1.0,351.88,785.561972,800.0,445.263361
C17481,1.0,337.0,398.157668,2500.0,0.0
C17482,0.545455,361.49,625.790303,1500.0,0.0
C17483,1.0,2199.62,2377.36405,3000.0,0.0
C17484,1.0,53.9,330.888649,1500.0,0.0
C17485,1.0,0.0,684.225274,1500.0,263.591009
C17486,0.181818,323.71,219.996991,1500.0,0.0
C17487,0.888889,169.54,302.97678,2500.0,1406.735573
C17488,1.0,0.0,810.481966,4500.0,2791.511852
C17489,1.0,133.45,469.271786,2500.0,437.390028
C17490,1.0,17.6,589.674674,4000.0,0.0
C17491,0.909091,316.2,391.398298,2000.0,0.0
C17492,0.666667,973.5,28.078586,2000.0,0.0
C17493,1.0,0.0,543.796511,2000.0,869.402466
C17494,1.0,0.0,341.938368,3000.0,1651.711638
C17495,1.0,905.04,392.482391,4000.0,0.0
C17496,1.0,45.65,165.821773,1000.0,0.0
C17497,0.272727,108.2,0.0,4500.0,0.0
C17498,1.0,208.0,253.537038,3000.0,0.0
C17499,0.75,0.0,1515.946459,1500.0,1361.306734
C17500,0.909091,1534.71,1809.593702,1700.0,1363.547989
C17501,1.0,309.25,675.101601,2000.0,0.0
C17502,1.0,93.24,156.57819,5000.0,0.0
C17503,0.363636,212.92,1202.791804,1500.0,0.0
C17504,1.0,375.92,530.069186,1700.0,38.237206
C17505,1.0,1044.2,597.906134,6000.0,0.0
C17506,1.0,240.51,340.349133,500.0,0.0
C17507,0.636364,394.0,778.621541,1500.0,0.0
C17508,1.0,1520.76,1771.078066,3500.0,0.0
C17509,1.0,706.08,1847.90353,1500.0,0.0
C17510,0.545455,1273.0,2633.35913,2500.0,0.0
C17511,1.0,0.0,150.90008,1500.0,138.410148
C17512,1.0,1214.55,1579.200728,1500.0,399.600567
C17513,1.0,368.16,153.124113,2500.0,0.0
C17514,0.875,135.31,93.853979,1500.0,0.0
C17515,0.454545,658.24,1609.331101,4000.0,0.0
C17516,1.0,1373.27,1705.162709,4000.0,1101.351331
C17517,1.0,740.11,1379.683829,1200.0,0.0
C17518,1.0,2068.41,1984.989648,2500.0,0.0
C17519,1.0,313.36,428.089548,2000.0,0.0
C17521,0.909091,0.0,1398.911214,3000.0,2101.089889
C17522,1.0,0.0,277.622861,1700.0,136.209339
C17523,1.0,671.36,63.199553,3000.0,777.528996
C17524,1.0,0.0,585.94084,1200.0,134.388107
C17525,0.363636,0.0,757.357928,500.0,398.729042
C17526,0.8,532.64,547.608958,2500.0,0.0
C17527,0.727273,0.0,1596.300157,1200.0,428.36939
C17528,1.0,5812.17,4586.498256,10500.0,638.563709
C17529,0.909091,1437.38,1469.057487,2000.0,0.0
C17530,0.363636,48.04,140.940173,1500.0,0.0
C17531,0.9,0.0,997.950103,7500.0,4278.969301
C17532,1.0,641.0,1657.991354,1800.0,913.146344
C17533,1.0,0.0,1528.928247,5000.0,1541.393819
C17534,1.0,2459.18,2203.05836,5500.0,0.0
C17535,1.0,6513.38,4960.050608,5000.0,0.0
C17536,1.0,0.0,126.873568,1200.0,1149.411566
C17538,1.0,31.66,901.067057,2000.0,493.377807
C17539,1.0,387.12,981.332431,2500.0,0.0
C17540,1.0,1688.12,1641.148627,4000.0,0.0
C17541,1.0,3473.11,3019.01839,7500.0,0.0
C17542,0.363636,0.0,216.978003,1200.0,614.430788
C17543,0.666667,0.0,334.730343,5000.0,4045.770203
C17544,1.0,673.8,727.421149,1700.0,0.0
C17545,1.0,704.17,274.26228,3400.0,0.0
C17546,0.818182,391.68,442.402951,1500.0,0.0
C17547,1.0,496.56,254.599294,1000.0,0.0
C17548,1.0,266.64,77.991128,2500.0,0.0
C17549,1.0,2870.76,3064.377023,2500.0,0.0
C17550,0.875,1337.1,2067.611692,10000.0,91.705707
C17551,1.0,221.72,2268.784133,1700.0,1324.264801
C17553,1.0,777.16,601.471905,3000.0,0.0
C17554,0.909091,299.77,327.059511,2700.0,0.0
C17555,1.0,153.89,500.110264,1700.0,0.0
C17556,1.0,419.88,665.834636,2500.0,0.0
C17557,0.0,443.28,0.0,3000.0,0.0
C17558,1.0,567.75,484.20499,600.0,0.0
C17559,1.0,415.47,3965.150992,7000.0,762.195411
C17560,1.0,412.0,597.104874,2000.0,0.0
C17561,1.0,3031.28,2513.922495,3200.0,0.0
C17562,0.545455,561.48,891.708605,3000.0,0.0
C17563,1.0,26.09,1218.866837,1200.0,646.932676
C17565,0.363636,159.0,134.532028,4000.0,0.0
C17566,0.909091,928.06,2797.8913,4500.0,0.0
C17567,1.0,545.38,520.936337,4000.0,0.0
C17568,1.0,0.0,1360.105727,4500.0,3168.34945
C17569,0.909091,672.0,775.413322,1500.0,0.0
C17570,1.0,510.32,552.200643,5000.0,0.0
C17571,1.0,1588.34,1316.907062,2500.0,0.0
C17572,0.727273,392.96,324.004832,4000.0,0.0
C17573,1.0,2400.37,2893.730422,1700.0,0.0
C17574,0.727273,2738.82,2339.534377,1000.0,0.0
C17575,0.272727,101.0,164.865563,1200.0,0.0
C17576,1.0,248.73,1824.639869,9000.0,8554.169846
C17577,1.0,135.24,328.934771,1200.0,0.0
C17578,1.0,458.5,65.156724,1500.0,0.0
C17579,1.0,11994.71,508.797444,13450.0,496.521561
C17580,1.0,549.0,569.597465,1000.0,0.0
C17581,0.181818,1109.83,0.0,1200.0,379.155222
C17582,0.5,57.0,118.438703,1500.0,0.0
C17583,1.0,1283.45,2430.864396,3500.0,47.044876
C17584,0.454545,713.64,1121.322787,3000.0,0.0
C17585,1.0,194.6,5149.230429,9000.0,2746.434556
C17586,0.454545,1194.22,1775.371596,3777.777778,0.0
C17587,1.0,0.0,571.589438,1800.0,254.011804
C17588,1.0,837.48,775.895535,3500.0,0.0
C17589,1.0,377.86,347.206621,2700.0,0.0
C17590,1.0,343.46,964.143984,1500.0,1898.121821
C17591,1.0,119.19,504.762147,700.0,181.735735
C17593,0.727273,56.94,129.412694,3000.0,0.0
C17594,0.818182,242.06,1610.237285,1000.0,0.0
C17595,1.0,0.0,322.777824,1200.0,72.841356
C17596,1.0,0.0,3428.646118,3500.0,1235.769004
C17597,0.181818,15.3,190.254352,5000.0,0.0
C17598,1.0,0.0,816.5164,2500.0,1294.098177
C17599,1.0,129.86,767.993781,4200.0,372.192943
C17600,1.0,0.0,504.66084,3000.0,916.64405
C17601,0.545455,268.92,458.387948,1500.0,0.0
C17602,0.818182,485.73,1657.453579,2500.0,474.10077
C17603,1.0,177.21,0.0,1400.0,0.0
C17604,1.0,208.76,447.764231,1500.0,73.235325
C17605,1.0,0.0,590.725031,1000.0,850.784054
C17606,1.0,258.36,197.464636,1500.0,0.0
C17607,1.0,0.0,1242.9897,1000.0,1240.838098
C17608,1.0,449.73,664.529374,3000.0,0.0
C17609,1.0,126.03,476.74593,1200.0,452.857459
C17610,1.0,623.3,579.531266,4500.0,0.0
C17611,0.888889,309.26,272.654072,1500.0,0.0
C17612,1.0,0.0,569.660031,1200.0,644.770362
C17613,0.818182,1270.59,1359.473756,2000.0,0.0
C17614,1.0,95.08,145.154675,2500.0,2437.054164
C17615,0.25,0.0,0.0,2500.0,1365.18629
C17616,1.0,95.0,175.248349,1500.0,0.0
C17617,0.571429,133.0,189.248952,3000.0,0.0
C17618,1.0,449.28,475.727103,1200.0,0.0
C17619,0.909091,3421.12,3977.215235,3500.0,269.61939
C17620,1.0,89.04,193.985335,2500.0,0.0
C17621,1.0,2065.5,638.997243,1500.0,0.0
C17622,0.909091,0.0,3206.577257,3000.0,2464.684708
C17623,1.0,651.91,258.767714,1200.0,40.07681
C17624,0.909091,1036.76,198.237134,2500.0,0.0
C17625,0.363636,449.32,1086.379588,5000.0,0.0
C17626,1.0,184.7,299.988581,1500.0,0.0
C17628,1.0,0.0,593.946163,3000.0,45.475577
C17629,0.181818,0.0,22099.47812,2500.0,4262.120108
C17630,1.0,1420.31,4257.372749,12500.0,9816.782544
C17631,1.0,74.17,1652.029653,9000.0,4618.934859
C17632,1.0,1066.62,1340.881787,3500.0,204.615371
C17633,0.181818,0.0,1767.395484,1200.0,438.924394
C17634,0.727273,799.92,553.927866,2500.0,0.0
C17635,0.545455,994.12,2369.347633,2500.0,2578.563752
C17636,1.0,1084.87,4135.414563,3000.0,3330.913556
C17637,1.0,158.95,250.349363,800.0,0.0
C17638,0.0,180.66,221.27715,2700.0,0.0
C17639,1.0,821.51,969.030384,4000.0,109.91813
C17640,1.0,0.0,139.607827,1200.0,1139.392895
C17641,0.727273,187.55,261.920143,1000.0,0.0
C17642,0.181818,112.23,636.15056,3000.0,0.0
C17643,0.0,300.0,5228.819138,4000.0,0.0
C17644,1.0,786.94,1603.447936,1000.0,1088.139436
C17645,1.0,555.2,351.575597,1000.0,589.349657
C17646,0.888889,2118.42,922.698832,5000.0,3285.570621
C17647,0.818182,2014.84,2139.733072,3000.0,0.0
C17648,0.727273,0.0,631.473289,1000.0,295.616931
C17649,1.0,2075.13,1653.941553,1500.0,0.0
C17650,1.0,387.7,1723.350971,1200.0,684.8408
C17651,1.0,1057.0,696.769705,2500.0,0.0
C17652,1.0,114.0,184.582486,3000.0,0.0
C17653,0.1,0.0,186.434257,7000.0,97.038129
C17654,0.818182,0.0,2531.648689,1500.0,790.832609
C17655,0.181818,53.09,309.515966,1000.0,0.0
C17656,1.0,41.4,157.225241,2700.0,0.0
C17657,1.0,45.65,387.594772,1200.0,0.0
C17658,0.909091,3127.98,3489.90364,6000.0,0.0
C17659,0.636364,159.44,276.112744,2700.0,0.0
C17660,1.0,0.0,3093.888643,1500.0,1562.703953
C17661,1.0,1771.6,4619.793197,9000.0,1279.568823
C17662,0.545455,211.87,435.005491,1400.0,0.0
C17663,1.0,0.0,993.072444,2000.0,1190.745349
C17664,0.625,472.51,1304.846205,7000.0,6548.948805
C17665,1.0,423.23,458.251229,1000.0,0.0
C17666,1.0,880.22,459.441845,2500.0,0.0
C17667,0.545455,0.0,3935.004997,2500.0,1852.218171
C17668,1.0,208.0,975.191714,1200.0,164.032453
C17669,1.0,2090.21,1326.995454,2500.0,0.0
C17670,1.0,0.0,1789.46975,1700.0,2061.53302
C17671,0.818182,0.0,330.064555,1000.0,950.85274
C17672,1.0,1.0,751.960548,1200.0,561.024098
C17673,1.0,471.64,554.168419,1200.0,0.0
C17674,1.0,326.74,525.776492,600.0,0.0
C17675,1.0,1478.93,723.959807,1200.0,0.0
C17676,1.0,1319.04,1324.448655,3500.0,0.0
C17677,1.0,0.0,1968.413322,3000.0,2909.050462
C17678,1.0,720.11,535.430352,1700.0,0.0
C17679,1.0,0.0,566.605747,1200.0,748.78028
C17680,1.0,960.09,1127.28667,500.0,373.408367
C17681,0.909091,0.0,2099.387435,4000.0,1865.939841
C17682,0.636364,1007.45,1616.540779,2500.0,0.0
C17683,1.0,340.0,261.761454,2500.0,0.0
C17684,1.0,1098.82,1307.140981,3000.0,181.725242
C17685,0.636364,0.0,1528.015928,600.0,499.092982
C17686,1.0,320.0,1260.004919,3000.0,2033.14898
C17687,1.0,2281.57,1782.059904,3000.0,0.0
C17688,1.0,906.78,780.205026,3000.0,0.0
C17689,1.0,2020.0,1817.827772,3400.0,600.188405
C17690,1.0,0.0,1343.176056,9000.0,4948.907169
C17691,1.0,64.82,74.543258,1200.0,994.182547
C17692,0.571429,1222.98,1144.83486,3000.0,0.0
C17693,1.0,2763.84,343.918862,2000.0,0.0
C17694,1.0,1839.0,3603.302652,1800.0,1684.658063
C17695,1.0,272.28,64.658608,1700.0,0.0
C17696,1.0,45.65,0.0,2500.0,0.0
C17697,0.909091,390.05,423.338628,1000.0,0.0
C17698,1.0,0.0,476.97564,1200.0,645.643747
C17699,1.0,298.49,456.143495,1000.0,152.65779
C17700,0.909091,958.93,2063.470552,1900.0,0.0
C17701,0.909091,2098.56,1909.534262,3000.0,0.0
C17702,1.0,329.96,703.606,2000.0,0.0
C17703,1.0,0.0,333.114672,2500.0,830.132133
C17704,0.727273,173.02,229.503322,1000.0,0.0
C17705,1.0,785.4,820.342892,3500.0,347.15722
C17706,1.0,710.03,5679.950642,1500.0,5001.078448
C17707,1.0,425.18,148.581846,3000.0,0.0
C17708,0.454545,670.0,703.772949,2500.0,0.0
C17709,1.0,267.75,446.146419,1500.0,38.898599
C17710,1.0,670.65,366.634123,3000.0,0.0
C17711,1.0,3224.34,2752.565833,1500.0,0.0
C17712,0.272727,54.45,160.130111,2000.0,0.0
C17713,1.0,616.0,803.881382,1900.0,0.0
C17714,1.0,3520.0,3814.912997,650.0,0.0
C17715,1.0,800.0,1190.700111,1200.0,0.0
C17716,1.0,5154.75,6436.518476,9500.0,0.0
C17717,1.0,2870.83,2461.126057,7500.0,0.0
C17718,0.636364,120.88,258.872386,5000.0,0.0
C17719,0.636364,2321.87,2071.265301,1900.0,0.0
C17720,1.0,345.0,1465.044906,1200.0,101.511988
C17721,1.0,91.23,154.939835,4000.0,0.0
C17722,1.0,172.41,959.003305,1200.0,0.0
C17723,0.545455,0.0,2945.61949,1500.0,1494.441569
C17724,1.0,4983.93,1149.746347,6500.0,0.0
C17726,1.0,529.7,363.368053,800.0,38.259988
C17727,1.0,2016.14,1525.089652,1200.0,0.0
C17728,0.272727,185.25,371.216038,1000.0,0.0
C17729,1.0,0.0,1690.172114,1500.0,75.070968
C17730,1.0,1251.26,958.931815,2700.0,0.0
C17731,1.0,2613.65,2255.232796,6000.0,0.0
C17732,1.0,0.0,540.088813,3500.0,584.940187
C17733,0.272727,343.82,169.895641,4000.0,169.355104
C17734,1.0,484.04,873.429792,1000.0,0.0
C17735,1.0,0.0,535.604592,2500.0,1125.228876
C17736,0.636364,697.57,811.903413,3200.0,0.0
C17737,1.0,542.51,567.687367,1000.0,0.0
C17738,1.0,0.0,1153.353618,3000.0,1319.276782
C17739,1.0,1591.37,699.75547,3000.0,447.953652
C17740,1.0,1344.85,1374.213771,2200.0,0.0
C17741,0.181818,0.0,77.984721,1000.0,78.990599
C17742,1.0,0.0,815.306343,3000.0,3100.942646
C17743,1.0,45.65,529.542832,5000.0,1465.069357
C17744,0.636364,38.65,52.685663,1000.0,0.0
C17745,1.0,0.0,583.53323,1200.0,402.337729
C17746,1.0,137.57,423.925626,1000.0,0.0
C17747,1.0,19.75,402.155365,2000.0,0.0
C17748,1.0,416.64,539.653696,2500.0,0.0
C17749,1.0,158.45,160.698863,1700.0,0.0
C17750,1.0,0.0,661.562552,1500.0,445.913736
C17751,0.875,175.98,171.928796,1500.0,0.0
C17752,0.25,0.0,0.0,500.0,462.554056
C17753,1.0,202.72,3989.645744,4500.0,988.076605
C17754,1.0,0.0,560.461934,6000.0,6140.025312
C17755,1.0,1134.96,2669.005392,1000.0,2370.439178
C17756,0.181818,0.0,542.036637,1000.0,944.893512
C17757,1.0,12024.37,11516.39232,8000.0,0.0
C17758,0.636364,418.97,655.157042,3000.0,0.0
C17759,1.0,125.51,666.355831,3000.0,1377.049309
C17760,1.0,247.02,194.419235,2500.0,0.0
C17761,0.545455,149.0,350.176472,1000.0,0.0
C17762,1.0,390.52,743.242536,3000.0,75.74986
C17763,0.5,169.4,116.255235,1500.0,0.0
C17764,0.666667,0.0,5696.695114,4000.0,3858.373703
C17765,1.0,673.74,785.833719,2000.0,624.03835
C17767,1.0,0.0,142.741177,500.0,178.138151
C17768,1.0,527.88,2997.714455,2000.0,1677.055839
C17769,0.545455,367.95,400.457139,1000.0,0.0
C17770,1.0,1309.72,1668.192483,1700.0,814.086208
C17771,1.0,391.67,488.194864,1200.0,0.0
C17772,1.0,1473.26,1464.911757,3500.0,979.388828
C17773,1.0,2754.09,613.246821,5000.0,0.0
C17774,1.0,2707.46,2288.300302,1700.0,323.014918
C17776,1.0,315.02,206.090316,1500.0,0.0
C17777,1.0,1777.27,1969.412866,5000.0,0.0
C17778,1.0,343.5,504.635307,1700.0,949.910781
C17779,0.272727,76.0,447.312571,4000.0,0.0
C17780,0.090909,20.74,168.489938,1500.0,0.0
C17781,1.0,187.32,182.885361,2000.0,0.0
C17782,1.0,752.97,1393.051729,2500.0,0.0
C17783,1.0,495.0,416.913773,1500.0,0.0
C17784,1.0,413.16,3716.5426,3500.0,3005.365682
C17785,1.0,553.67,1927.232575,1200.0,0.0
C17786,1.0,697.91,646.026876,5000.0,0.0
C17787,1.0,411.01,459.467285,1000.0,0.0
C17788,1.0,0.0,4161.937341,6000.0,2817.911587
C17789,1.0,0.0,913.221146,4000.0,1154.99477
C17790,1.0,0.0,2709.693363,2500.0,2087.392116
C17791,1.0,0.0,626.891685,2500.0,905.709193
C17792,1.0,1524.65,626.104114,900.0,0.0
C17793,0.818182,3091.75,3424.057988,3000.0,0.0
C17794,1.0,140.03,203.362743,1200.0,0.0
C17795,1.0,418.68,2027.44214,3000.0,2260.076139
C17796,1.0,1880.0,1479.018473,1000.0,0.0
C17797,0.363636,0.0,368.653175,5000.0,4892.793928
C17798,1.0,0.0,373.550284,1000.0,351.023706
C17799,1.0,0.0,228.635319,2000.0,808.545456
C17800,1.0,401.06,441.438423,1000.0,0.0
C17801,1.0,258.91,247.067092,5000.0,0.0
C17802,1.0,1072.24,1837.750949,10000.0,2088.213086
C17803,1.0,430.54,1526.508633,4000.0,687.666124
C17804,1.0,1590.58,813.995856,6500.0,283.730479
C17805,0.714286,0.0,582.050862,1500.0,1588.05231
C17806,0.909091,0.0,192.970203,1200.0,73.699863
C17807,1.0,0.0,805.588424,2000.0,1566.811923
C17808,1.0,809.79,766.101615,2700.0,0.0
C17809,1.0,0.0,572.900672,2500.0,197.334971
C17810,0.9,266.58,223.918762,1500.0,0.0
C17811,0.181818,92.24,484.14452,1500.0,0.0
C17812,1.0,750.0,719.974026,1500.0,0.0
C17813,0.181818,632.0,3746.417043,4000.0,0.0
C17814,1.0,49.0,558.687221,3000.0,189.855977
C17815,1.0,2298.89,2034.589917,1000.0,0.0
C17816,1.0,639.7,862.819773,1000.0,0.0
C17817,1.0,1937.64,745.063871,2500.0,967.811335
C17818,1.0,0.0,204.950565,1700.0,27.107553
C17819,0.909091,2505.3,2944.674292,3800.0,0.0
C17820,1.0,1361.65,1643.948056,4000.0,0.0
C17821,1.0,1541.13,600.203047,4000.0,1234.504809
C17822,1.0,1080.0,603.181053,2000.0,0.0
C17823,1.0,215.0,881.801225,700.0,732.654518
C17824,0.181818,0.0,0.0,8000.0,5104.121726
C17825,1.0,1174.98,989.875292,1000.0,0.0
C17826,1.0,459.0,1585.23765,5000.0,3895.391723
C17827,0.777778,0.0,1281.454609,9000.0,8411.998221
C17828,1.0,0.0,308.035273,700.0,110.795488
C17829,1.0,0.0,581.994796,800.0,938.573177
C17830,0.909091,0.0,215.857868,1500.0,1356.687002
C17831,0.454545,424.99,603.395705,5000.0,0.0
C17832,0.909091,0.0,1186.237636,700.0,610.08928
C17833,1.0,511.34,1145.870591,700.0,100.749379
C17834,1.0,320.64,273.840392,4000.0,0.0
C17835,1.0,3286.41,3035.03764,1400.0,0.0
